t,u,rf
103.5,0.004725,0.24
103.55,0.004725,0.237
103.6,0.004725,0.241
103.65,0.004725,0.241
103.7,0.004725,0.241
103.75,0.004725,0.243
103.8,0.004725,0.238
103.85,0.004725,0.238
103.9,0.004725,0.236
103.95,0.004725,0.238
104.0,0.004725,0.237
104.05,0.004725,0.234
104.1,0.004725,0.236
104.15,0.004725,0.238
104.2,0.004725,0.238
104.25,0.004725,0.234
104.3,0.004725,0.233
104.35,0.004725,0.236
104.4,0.004725,0.239
104.45,0.004725,0.234
104.5,0.004725,0.236
104.55,0.004725,0.237
104.6,0.004725,0.238
104.65,0.004725,0.237
104.7,0.004725,0.237
104.75,0.004725,0.237
104.8,0.004725,0.239
104.85,0.004725,0.237
104.9,0.004725,0.237
104.95,0.004725,0.235
105.0,0.004725,0.238
105.05,0.004725,0.234
105.1,0.004725,0.235
105.15,0.004725,0.236
105.2,0.004725,0.241
105.25,0.004725,0.237
105.3,0.004725,0.235
105.35,0.004725,0.234
105.4,0.004725,0.241
105.45,0.004725,0.236
105.5,0.004725,0.235
105.55,0.004725,0.24
105.6,0.004725,0.241
105.65,0.004725,0.235
105.7,0.004725,0.243
105.75,0.004725,0.238
105.8,0.004725,0.238
105.85,0.004725,0.234
105.9,0.004725,0.236
105.95,0.004725,0.236
106.0,0.004725,0.241
106.05,0.004725,0.234
106.1,0.004725,0.233
106.15,0.004725,0.238
106.2,0.004725,0.239
106.25,0.004725,0.239
106.3,0.004725,0.235
106.35,0.004725,0.234
106.4,0.004725,0.234
106.45,0.004725,0.24
106.5,0.004725,0.23
106.55,0.004725,0.235
106.6,0.004725,0.241
106.65,0.004725,0.24
106.7,0.004725,0.237
106.75,0.004725,0.237
106.8,0.004725,0.239
106.85,0.004725,0.233
106.9,0.004725,0.237
106.95,0.004725,0.237
107.0,0.004725,0.235
107.05,0.004725,0.233
107.1,0.004725,0.232
107.15,0.004725,0.234
107.2,0.004725,0.236
107.25,0.004725,0.233
107.3,0.004725,0.233
107.35,0.004725,0.233
107.4,0.004725,0.235
107.45,0.004725,0.232
107.5,0.004725,0.233
107.55,0.004725,0.232
107.6,0.004725,0.235
107.65,0.004725,0.234
107.7,0.004725,0.235
107.75,0.004725,0.232
107.8,0.004725,0.241
107.85,0.004725,0.232
107.9,0.004725,0.231
107.95,0.004725,0.245
108.0,0.004725,0.269
108.05,0.004725,0.232
108.1,0.004725,0.231
108.15,0.004725,0.232
108.2,0.004725,0.231
108.25,0.004725,0.232
108.3,0.004725,0.23
108.35,0.004725,0.229
108.4,0.004725,0.231
108.45,0.004725,0.229
108.5,0.004725,0.23
108.55,0.004725,0.229
108.6,0.004725,0.233
108.65,0.004725,0.229
108.7,0.004725,0.231
108.75,0.004725,0.231
108.8,0.004725,0.234
108.85,0.004725,0.233
108.9,0.004725,0.231
108.95,0.004725,0.232
109.0,0.004725,0.231
109.05,0.004725,0.229
109.1,0.004725,0.229
109.15,0.004725,0.229
109.2,0.004725,0.231
109.25,0.004725,0.231
109.3,0.004725,0.23
109.35,0.004725,0.226
109.4,0.004725,0.232
109.45,0.004725,0.231
109.5,0.004725,0.229
109.55,0.004725,0.23
109.6,0.004725,0.227
109.65,0.004725,0.229
109.7,0.004725,0.234
109.75,0.004725,0.229
109.8,0.004725,0.229
109.85,0.004725,0.23
109.9,0.004725,0.229
109.95,0.004725,0.228
110.0,0.004725,0.23
110.05,0.004725,0.23
110.1,0.004725,0.229
110.15,0.004725,0.229
110.2,0.004725,0.229
110.25,0.004725,0.231
110.3,0.004725,0.228
110.35,0.004725,0.228
110.4,0.004725,0.23
110.45,0.004725,0.229
110.5,0.004725,0.231
110.55,0.004725,0.228
110.6,0.004725,0.229
110.65,0.004725,0.226
110.7,0.004725,0.228
110.75,0.004725,0.229
110.8,0.004725,0.23
110.85,0.004725,0.227
110.9,0.004725,0.228
110.95,0.004725,0.229
111.0,0.004725,0.23
111.05,0.004725,0.227
111.1,0.004725,0.23
111.15,0.004725,0.235
111.2,0.004725,0.235
111.25,0.004725,0.229
111.3,0.004725,0.231
111.35,0.004725,0.23
111.4,0.004725,0.234
111.45,0.004725,0.231
111.5,0.004725,0.231
111.55,0.004725,0.23
111.6,0.004725,0.233
111.65,0.004725,0.228
111.7,0.004725,0.232
111.75,0.004725,0.231
111.8,0.004725,0.228
111.85,0.004725,0.231
111.9,0.004725,0.228
111.95,0.004725,0.229
112.0,0.004725,0.229
112.05,0.004725,0.231
112.1,0.004725,0.228
112.15,0.004725,0.228
112.2,0.004725,0.231
112.25,0.004725,0.231
112.3,0.004725,0.229
112.35,0.004725,0.228
112.4,0.004725,0.229
112.45,0.004725,0.228
112.5,0.004725,0.227
112.55,0.004725,0.227
112.6,0.004725,0.231
112.65,0.004725,0.229
112.7,0.004725,0.228
112.75,0.004725,0.229
112.8,0.004725,0.23
112.85,0.004725,0.229
112.9,0.004725,0.232
112.95,0.004725,0.229
113.0,0.004725,0.234
113.05,0.004725,0.228
113.1,0.004725,0.225
113.15,0.004725,0.226
113.2,0.004725,0.228
113.25,0.004725,0.229
113.3,0.004725,0.227
113.35,0.004725,0.225
113.4,0.004725,0.227
113.45,0.004725,0.226
113.5,0.004725,0.226
113.55,0.004725,0.227
113.6,0.004725,0.229
113.65,0.004725,0.226
113.7,0.004725,0.236
113.75,0.004725,0.227
113.8,0.004725,0.228
113.85,0.004725,0.228
113.9,0.004725,0.228
113.95,0.004725,0.227
114.0,0.004725,0.234
114.05,0.004725,0.228
114.1,0.004725,0.231
114.15,0.004725,0.228
114.2,0.004725,0.227
114.25,0.004725,0.226
114.3,0.004725,0.224
114.35,0.004725,0.226
114.4,0.004725,0.229
114.45,0.004725,0.226
114.5,0.004725,0.226
114.55,0.004725,0.226
114.6,0.004725,0.228
114.65,0.004725,0.225
114.7,0.004725,0.225
114.75,0.004725,0.226
114.8,0.004725,0.232
114.85,0.004725,0.228
114.9,0.004725,0.223
114.95,0.004725,0.229
115.0,0.004725,0.229
115.05,0.004725,0.225
115.1,0.004725,0.23
115.15,0.004725,0.227
115.2,0.004725,0.227
115.25,0.004725,0.224
115.3,0.004725,0.222
115.35,0.004725,0.225
115.4,0.004725,0.227
115.45,0.004725,0.222
115.5,0.004725,0.222
115.55,0.004725,0.224
115.6,0.004725,0.224
115.65,0.004725,0.225
115.7,0.004725,0.228
115.75,0.004725,0.224
115.8,0.004725,0.226
115.85,0.004725,0.222
115.9,0.004725,0.225
115.95,0.004725,0.223
116.0,0.004725,0.225
116.05,0.004725,0.225
116.1,0.004725,0.223
116.15,0.004725,0.222
116.2,0.004725,0.227
116.25,0.004725,0.237
116.3,0.004725,0.223
116.35,0.004725,0.229
116.4,0.004725,0.229
116.45,0.004725,0.226
116.5,0.004725,0.224
116.55,0.004725,0.229
116.6,0.004725,0.227
116.65,0.004725,0.218
116.7,0.004725,0.218
116.75,0.004725,0.219
116.8,0.004725,0.219
116.85,0.004725,0.22
116.9,0.004725,0.217
116.95,0.004725,0.221
117.0,0.004725,0.22
117.05,0.004725,0.219
117.1,0.004725,0.219
117.15,0.004725,0.222
117.2,0.004725,0.22
117.25,0.004725,0.218
117.3,0.004725,0.219
117.35,0.004725,0.22
117.4,0.004725,0.222
117.45,0.004725,0.222
117.5,0.004725,0.219
117.55,0.004725,0.219
117.6,0.004725,0.217
117.65,0.004725,0.219
117.7,0.004725,0.217
117.75,0.004725,0.22
117.8,0.004725,0.217
117.85,0.004725,0.22
117.9,0.004725,0.217
117.95,0.004725,0.217
118.0,0.004725,0.216
118.05,0.004725,0.212
118.1,0.004725,0.212
118.15,0.004725,0.214
118.2,0.004725,0.213
118.25,0.004725,0.214
118.3,0.004725,0.211
118.35,0.004725,0.213
118.4,0.004725,0.211
118.45,0.004725,0.212
118.5,0.004725,0.209
118.55,0.004725,0.208
118.6,0.004725,0.211
118.65,0.004725,0.211
118.7,0.004725,0.209
118.75,0.004725,0.212
118.8,0.004725,0.21
118.85,0.004725,0.208
118.9,0.004725,0.209
118.95,0.004725,0.211
119.0,0.004725,0.208
119.05,0.004725,0.213
119.1,0.004725,0.212
119.15,0.004725,0.21
119.2,0.004725,0.213
119.25,0.004725,0.212
119.3,0.004725,0.209
119.35,0.004725,0.211
119.4,0.004725,0.211
119.45,0.004725,0.211
119.5,0.004725,0.212
119.55,0.004725,0.209
119.6,0.004725,0.212
119.65,0.004725,0.212
119.7,0.004725,0.212
119.75,0.004725,0.211
119.8,0.004725,0.212
119.85,0.004725,0.214
119.9,0.004725,0.213
119.95,0.004725,0.215
120.0,0.004725,0.214
120.05,0.004725,0.214
120.1,0.004725,0.211
120.15,0.004725,0.212
120.2,0.004725,0.212
120.25,0.004725,0.213
120.3,0.004725,0.212
120.35,0.004725,0.213
120.4,0.004725,0.212
120.45,0.004725,0.213
120.5,0.004725,0.215
120.55,0.004725,0.216
120.6,0.004725,0.213
120.65,0.004725,0.214
120.7,0.004725,0.213
120.75,0.004725,0.212
120.8,0.004725,0.215
120.85,0.004725,0.214
120.9,0.004725,0.214
120.95,0.004725,0.211
121.0,0.004725,0.213
121.05,0.004725,0.212
121.1,0.004725,0.212
121.15,0.004725,0.212
121.2,0.004725,0.212
121.25,0.004725,0.215
121.3,0.004725,0.213
121.35,0.004725,0.216
121.4,0.004725,0.218
121.45,0.004725,0.217
121.5,0.004725,0.218
121.55,0.004725,0.215
121.6,0.004725,0.216
121.65,0.004725,0.217
121.7,0.004725,0.217
121.75,0.004725,0.219
121.8,0.004725,0.218
121.85,0.004725,0.218
121.9,0.004725,0.217
121.95,0.004725,0.218
122.0,0.004725,0.219
122.05,0.004725,0.218
122.1,0.004725,0.219
122.15,0.004725,0.218
122.2,0.004725,0.219
122.25,0.004725,0.221
122.3,0.004725,0.219
122.35,0.004725,0.22
122.4,0.004725,0.22
122.45,0.004725,0.219
122.5,0.004725,0.218
122.55,0.004725,0.218
122.6,0.004725,0.218
122.65,0.004725,0.218
122.7,0.004725,0.217
122.75,0.004725,0.217
122.8,0.004725,0.216
122.85,0.004725,0.22
122.9,0.004725,0.217
122.95,0.004725,0.219
123.0,0.004725,0.218
123.05,0.004725,0.218
123.1,0.004725,0.218
123.15,0.004725,0.219
123.2,0.004725,0.216
123.25,0.004725,0.219
123.3,0.004725,0.216
123.35,0.004725,0.218
123.4,0.004725,0.219
123.45,0.004725,0.218
123.5,0.004725,0.217
123.55,0.004725,0.218
123.6,0.004725,0.217
123.65,0.004725,0.22
123.7,0.004725,0.218
123.75,0.004725,0.217
123.8,0.004725,0.217
123.85,0.004725,0.217
123.9,0.004725,0.215
123.95,0.004725,0.217
124.0,0.004725,0.216
124.05,0.004725,0.218
124.1,0.004725,0.217
124.15,0.004725,0.217
124.2,0.004725,0.215
124.25,0.004725,0.217
124.3,0.004725,0.217
124.35,0.004725,0.217
124.4,0.004725,0.217
124.45,0.004725,0.22
124.5,0.004725,0.217
124.55,0.004725,0.218
124.6,0.004725,0.217
124.65,0.004725,0.217
124.7,0.004725,0.217
124.75,0.004725,0.217
124.8,0.004725,0.218
124.85,0.004725,0.22
124.9,0.004725,0.214
124.95,0.004725,0.216
125.0,0.004725,0.216
125.05,0.004725,0.218
125.1,0.004725,0.216
125.15,0.004725,0.218
125.2,0.004725,0.219
125.25,0.004725,0.217
125.3,0.004725,0.218
125.35,0.004725,0.218
125.4,0.004725,0.216
125.45,0.004725,0.217
125.5,0.004725,0.216
125.55,0.004725,0.215
125.6,0.004725,0.215
125.65,0.004725,0.216
125.7,0.004725,0.218
125.75,0.004725,0.216
125.8,0.004725,0.216
125.85,0.004725,0.216
125.9,0.004725,0.216
125.95,0.004725,0.216
126.0,0.004725,0.215
126.05,0.004725,0.216
126.1,0.004725,0.215
126.15,0.004725,0.216
126.2,0.004725,0.216
126.25,0.004725,0.213
126.3,0.004725,0.214
126.35,0.004725,0.216
126.4,0.004725,0.216
126.45,0.004725,0.216
126.5,0.004725,0.217
126.55,0.004725,0.216
126.6,0.004725,0.216
126.65,0.004725,0.218
126.7,0.004725,0.216
126.75,0.004725,0.216
126.8,0.004725,0.217
126.85,0.004725,0.216
126.9,0.004725,0.214
126.95,0.004725,0.215
127.0,0.004725,0.215
127.05,0.004725,0.216
127.1,0.004725,0.216
127.15,0.004725,0.216
127.2,0.004725,0.217
127.25,0.004725,0.215
127.3,0.004725,0.215
127.35,0.004725,0.214
127.4,0.004725,0.215
127.45,0.004725,0.216
127.5,0.004725,0.213
127.55,0.004725,0.215
127.6,0.004725,0.212
127.65,0.004725,0.214
127.7,0.004725,0.215
127.75,0.004725,0.213
127.8,0.004725,0.215
127.85,0.004725,0.215
127.9,0.004725,0.214
127.95,0.004725,0.215
128.0,0.004725,0.213
128.05,0.004725,0.214
128.1,0.004725,0.211
128.15,0.004725,0.214
128.2,0.004725,0.213
128.25,0.004725,0.214
128.3,0.004725,0.213
128.35,0.004725,0.212
128.4,0.004725,0.214
128.45,0.004725,0.214
128.5,0.004725,0.213
128.55,0.004725,0.213
128.6,0.004725,0.214
128.65,0.004725,0.215
128.7,0.004725,0.215
128.75,0.004725,0.217
128.8,0.004725,0.215
128.85,0.004725,0.213
128.9,0.004725,0.214
128.95,0.004725,0.216
129.0,0.004725,0.213
129.05,0.004725,0.214
129.1,0.004725,0.216
129.15,0.004725,0.215
129.2,0.004725,0.211
129.25,0.004725,0.213
129.3,0.004725,0.214
129.35,0.004725,0.213
129.4,0.004725,0.213
129.45,0.004725,0.213
129.5,0.004725,0.212
129.55,0.004725,0.211
129.6,0.004725,0.213
129.65,0.004725,0.213
129.7,0.004725,0.212
129.75,0.004725,0.214
129.8,0.004725,0.21
129.85,0.004725,0.211
129.9,0.004725,0.211
129.95,0.004725,0.213
130.0,0.004725,0.213
130.05,0.004725,0.212
130.1,0.004725,0.213
130.15,0.004725,0.211
130.2,0.004725,0.213
130.25,0.004725,0.213
130.3,0.004725,0.213
130.35,0.004725,0.213
130.4,0.004725,0.211
130.45,0.004725,0.21
130.5,0.004725,0.211
130.55,0.004725,0.213
130.6,0.004725,0.209
130.65,0.004725,0.211
130.7,0.004725,0.212
130.75,0.004725,0.211
130.8,0.004725,0.212
130.85,0.004725,0.211
130.9,0.004725,0.212
130.95,0.004725,0.21
131.0,0.004725,0.211
131.05,0.004725,0.209
131.1,0.004725,0.209
131.15,0.004725,0.213
131.2,0.004725,0.208
131.25,0.004725,0.208
131.3,0.004725,0.206
131.35,0.004725,0.205
131.4,0.004725,0.206
131.45,0.004725,0.209
131.5,0.004725,0.21
131.55,0.004725,0.209
131.6,0.004725,0.209
131.65,0.004725,0.208
131.7,0.004725,0.209
131.75,0.004725,0.211
131.8,0.004725,0.209
131.85,0.004725,0.209
131.9,0.004725,0.209
131.95,0.004725,0.208
132.0,0.004725,0.209
132.05,0.004725,0.208
132.1,0.004725,0.208
132.15,0.004725,0.209
132.2,0.004725,0.21
132.25,0.004725,0.208
132.3,0.004725,0.208
132.35,0.004725,0.211
132.4,0.004725,0.209
132.45,0.004725,0.209
132.5,0.004725,0.209
132.55,0.004725,0.208
132.6,0.004725,0.209
132.65,0.004725,0.212
132.7,0.004725,0.213
132.75,0.004725,0.213
132.8,0.004725,0.212
132.85,0.004725,0.215
132.9,0.004725,0.212
132.95,0.004725,0.213
133.0,0.004725,0.211
133.05,0.004725,0.212
133.1,0.004725,0.213
133.15,0.004725,0.213
133.2,0.004725,0.211
133.25,0.004725,0.213
133.3,0.004725,0.213
133.35,0.004725,0.212
133.4,0.004725,0.213
133.45,0.004725,0.213
133.5,0.004725,0.212
133.55,0.004725,0.214
133.6,0.004725,0.213
133.65,0.004725,0.213
133.7,0.004725,0.214
133.75,0.004725,0.213
133.8,0.004725,0.215
133.85,0.004725,0.215
133.9,0.004725,0.215
133.95,0.004725,0.215
134.0,0.004725,0.213
134.05,0.004725,0.212
134.1,0.004725,0.213
134.15,0.004725,0.213
134.2,0.004725,0.212
134.25,0.004725,0.214
134.3,0.004725,0.213
134.35,0.004725,0.214
134.4,0.004725,0.215
134.45,0.004725,0.214
134.5,0.004725,0.213
134.55,0.004725,0.211
134.6,0.004725,0.214
134.65,0.004725,0.213
134.7,0.004725,0.211
134.75,0.004725,0.211
134.8,0.004725,0.211
134.85,0.004725,0.212
134.9,0.004725,0.209
134.95,0.004725,0.209
135.0,0.004725,0.211
135.05,0.004725,0.21
135.1,0.004725,0.211
135.15,0.004725,0.21
135.2,0.004725,0.211
135.25,0.004725,0.211
135.3,0.004725,0.209
135.35,0.004725,0.212
135.4,0.004725,0.209
135.45,0.004725,0.207
135.5,0.004725,0.209
135.55,0.004725,0.21
135.6,0.004725,0.209
135.65,0.004725,0.213
135.7,0.004725,0.211
135.75,0.004725,0.214
135.8,0.004725,0.213
135.85,0.004725,0.211
135.9,0.004725,0.212
135.95,0.004725,0.212
136.0,0.004725,0.21
136.05,0.004725,0.211
136.1,0.004725,0.209
136.15,0.004725,0.21
136.2,0.004725,0.208
136.25,0.004725,0.209
136.3,0.004725,0.211
136.35,0.004725,0.209
136.4,0.004725,0.209
136.45,0.004725,0.212
136.5,0.004725,0.211
136.55,0.004725,0.208
136.6,0.004725,0.208
136.65,0.004725,0.21
136.7,0.004725,0.209
136.75,0.004725,0.211
136.8,0.004725,0.208
136.85,0.004725,0.208
136.9,0.004725,0.208
136.95,0.004725,0.207
137.0,0.004725,0.209
137.05,0.004725,0.21
137.1,0.004725,0.206
137.15,0.004725,0.204
137.2,0.004725,0.204
137.25,0.004725,0.207
137.3,0.004725,0.207
137.35,0.004725,0.209
137.4,0.004725,0.21
137.45,0.004725,0.212
137.5,0.004725,0.208
137.55,0.004725,0.209
137.6,0.004725,0.207
137.65,0.004725,0.208
137.7,0.004725,0.208
137.75,0.004725,0.207
137.8,0.004725,0.208
137.85,0.004725,0.209
137.9,0.004725,0.206
137.95,0.004725,0.206
138.0,0.004725,0.206
138.05,0.004725,0.208
138.1,0.004725,0.207
138.15,0.004725,0.208
138.2,0.004725,0.207
138.25,0.004725,0.206
138.3,0.004725,0.207
138.35,0.004725,0.208
138.4,0.004725,0.211
138.45,0.004725,0.211
138.5,0.004725,0.208
138.55,0.004725,0.209
138.6,0.004725,0.207
138.65,0.004725,0.21
138.7,0.004725,0.209
138.75,0.004725,0.206
138.8,0.004725,0.206
138.85,0.004725,0.208
138.9,0.004725,0.208
138.95,0.004725,0.206
139.0,0.004725,0.208
139.05,0.004725,0.209
139.1,0.004725,0.206
139.15,0.004725,0.207
139.2,0.004725,0.206
139.25,0.004725,0.207
139.3,0.004725,0.206
139.35,0.004725,0.208
139.4,0.004725,0.207
139.45,0.004725,0.208
139.5,0.004725,0.207
139.55,0.004725,0.199
139.6,0.004725,0.202
139.65,0.004725,0.198
139.7,0.004725,0.2
139.75,0.004725,0.202
139.8,0.004725,0.203
139.85,0.004725,0.203
139.9,0.004725,0.203
139.95,0.004725,0.202
140.0,0.004725,0.203
140.05,0.004725,0.202
140.1,0.004725,0.202
140.15,0.004725,0.202
140.2,0.004725,0.203
140.25,0.004725,0.203
140.3,0.004725,0.202
140.35,0.004725,0.203
140.4,0.004725,0.204
140.45,0.004725,0.204
140.5,0.004725,0.204
140.55,0.004725,0.204
140.6,0.004725,0.203
140.65,0.004725,0.203
140.7,0.004725,0.203
140.75,0.004725,0.204
140.8,0.004725,0.202
140.85,0.004725,0.202
140.9,0.004725,0.202
140.95,0.004725,0.206
141.0,0.004725,0.203
141.05,0.004725,0.203
141.1,0.004725,0.203
141.15,0.004725,0.204
141.2,0.004725,0.205
141.25,0.004725,0.202
141.3,0.004725,0.204
141.35,0.004725,0.202
141.4,0.004725,0.203
141.45,0.004725,0.199
141.5,0.004725,0.198
141.55,0.004725,0.201
141.6,0.004725,0.203
141.65,0.004725,0.203
141.7,0.004725,0.2
141.75,0.004725,0.2
141.8,0.004725,0.201
141.85,0.004725,0.201
141.9,0.004725,0.199
141.95,0.004725,0.201
142.0,0.004725,0.201
142.05,0.004725,0.202
142.1,0.004725,0.201
142.15,0.004725,0.201
142.2,0.004725,0.201
142.25,0.004725,0.201
142.3,0.004725,0.201
142.35,0.004725,0.2
142.4,0.004725,0.199
142.45,0.004725,0.2
142.5,0.004725,0.195
142.55,0.004725,0.195
142.6,0.004725,0.198
142.65,0.004725,0.199
142.7,0.004725,0.203
142.75,0.004725,0.202
142.8,0.004725,0.202
142.85,0.004725,0.2
142.9,0.004725,0.2
142.95,0.004725,0.2
143.0,0.004725,0.201
143.05,0.004725,0.2
143.1,0.004725,0.199
143.15,0.004725,0.201
143.2,0.004725,0.199
143.25,0.004725,0.199
143.3,0.004725,0.2
143.35,0.004725,0.199
143.4,0.004725,0.2
143.45,0.004725,0.201
143.5,0.004725,0.199
143.55,0.004725,0.2
143.6,0.004725,0.2
143.65,0.004725,0.2
143.7,0.004725,0.201
143.75,0.004725,0.198
143.8,0.004725,0.199
143.85,0.004725,0.199
143.9,0.004725,0.199
143.95,0.004725,0.2
144.0,0.004725,0.2
144.05,0.004725,0.202
144.1,0.004725,0.198
144.15,0.004725,0.198
144.2,0.004725,0.2
144.25,0.004725,0.2
144.3,0.004725,0.199
144.35,0.004725,0.197
144.4,0.004725,0.197
144.45,0.004725,0.197
144.5,0.004725,0.199
144.55,0.004725,0.2
144.6,0.004725,0.2
144.65,0.004725,0.199
144.7,0.004725,0.198
144.75,0.004725,0.199
144.8,0.004725,0.198
144.85,0.004725,0.199
144.9,0.004725,0.2
144.95,0.004725,0.2
145.0,0.004725,0.201
145.05,0.004725,0.2
145.1,0.004725,0.199
145.15,0.004725,0.198
145.2,0.004725,0.197
145.25,0.004725,0.198
145.3,0.004725,0.2
145.35,0.004725,0.201
145.4,0.004725,0.2
145.45,0.004725,0.199
145.5,0.004725,0.199
145.55,0.004725,0.196
145.6,0.004725,0.197
145.65,0.004725,0.196
145.7,0.004725,0.197
145.75,0.004725,0.195
145.8,0.004725,0.193
145.85,0.004725,0.193
145.9,0.004725,0.193
145.95,0.004725,0.196
146.0,0.004725,0.193
146.05,0.004725,0.194
146.1,0.004725,0.193
146.15,0.004725,0.194
146.2,0.004725,0.196
146.25,0.004725,0.195
146.3,0.004725,0.195
146.35,0.004725,0.196
146.4,0.004725,0.196
146.45,0.004725,0.197
146.5,0.004725,0.198
146.55,0.004725,0.196
146.6,0.004725,0.198
146.65,0.004725,0.198
146.7,0.004725,0.199
146.75,0.004725,0.196
146.8,0.004725,0.199
146.85,0.004725,0.199
146.9,0.004725,0.201
146.95,0.004725,0.2
147.0,0.004725,0.199
147.05,0.004725,0.2
147.1,0.004725,0.202
147.15,0.004725,0.198
147.2,0.004725,0.202
147.25,0.004725,0.199
147.3,0.004725,0.201
147.35,0.004725,0.2
147.4,0.004725,0.2
147.45,0.004725,0.2
147.5,0.004725,0.2
147.55,0.004725,0.2
147.6,0.004725,0.201
147.65,0.004725,0.199
147.7,0.004725,0.201
147.75,0.004725,0.2
147.8,0.004725,0.203
147.85,0.004725,0.2
147.9,0.004725,0.091
147.95,0.00472,0.106
148.0,0.004690000000000001,0.095
148.05,0.00466,0.067
148.1,0.004645,0.046
148.15,0.00462,0.032
148.2,0.00459,0.037
148.25,0.00456,0.027
148.3,0.00454,0.011
148.35,0.00452,0.013
148.4,0.00449,0.021
148.45,0.004455,0.02
148.5,0.004435,-0.001
148.55,0.0044150000000000005,-0.00800000000000001
148.6,0.004385,0.00299999999999999
148.65,0.004355,0.00699999999999999
148.7,0.004325,0.000999999999999987
148.75,0.0043,-0.00700000000000001
148.8,0.004285000000000001,-0.017
148.85,0.004265,-0.027
148.9,0.004235,-0.01
148.95,0.004205,-0.00600000000000001
149.0,0.004175,-0.00800000000000001
149.05,0.00415,-0.017
149.1,0.004135,-0.03
149.15,0.004115000000000001,-0.033
149.2,0.004085,-0.02
149.25,0.004055,-0.01
149.3,0.004025000000000001,-0.02
149.35,0.004,-0.023
149.4,0.003985,-0.03
149.45,0.00396,-0.023
149.5,0.003935,-0.023
149.55,0.003905,-0.02
149.6,0.003875,-0.029
149.65,0.003855,-0.031
149.7,0.003835,-0.043
149.75,0.00381,-0.041
149.8,0.003785,-0.034
149.85,0.003755,-0.023
149.9,0.003725,-0.031
149.95,0.0037,-0.035
150.0,0.0036850000000000003,-0.051
150.05,0.00366,-0.038
150.1,0.0036349999999999998,-0.042
150.15,0.003605,-0.033
150.2,0.003575,-0.038
150.25,0.0035499999999999998,-0.04
150.3,0.0035350000000000004,-0.062
150.35,0.0035099999999999997,-0.048
150.4,0.003485,-0.042
150.45,0.003455,-0.04
150.5,0.003425,-0.044
150.55,0.0034,-0.048
150.6,0.003385,-0.063
150.65,0.0033650000000000004,-0.047
150.7,0.003335,-0.048
150.75,0.003305,-0.048
150.8,0.003275,-0.053
150.85,0.0032500000000000003,-0.053
150.9,0.0032300000000000002,-0.067
150.95,0.003215,-0.059
151.0,0.0031850000000000003,-0.049
151.05,0.003155,-0.06
151.1,0.00313,-0.052
151.15,0.0031000000000000003,-0.056
151.2,0.0030800000000000003,-0.076
151.25,0.003065,-0.074
151.3,0.0030350000000000004,-0.066
151.35,0.003005,-0.064
151.4,0.00298,-0.056
151.45,0.0029500000000000004,-0.054
151.5,0.0029300000000000003,-0.08
151.55,0.002915,-0.074
151.6,0.0028799999999999997,-0.066
151.65,0.002855,-0.068
151.7,0.00283,-0.058
151.75,0.0028,-0.055
151.8,0.00278,-0.084
151.85,0.00277,-0.089
151.9,0.0027300000000000002,-0.069
151.95,0.002705,-0.065
152.0,0.00268,-0.062
152.05,0.002655,-0.075
152.1,0.00264,-0.073
152.15,0.002605,-0.077
152.2,0.0025800000000000003,-0.08
152.25,0.0025550000000000004,-0.073
152.3,0.0025299999999999997,-0.069
152.35,0.0025099999999999996,-0.083
152.4,0.002485,-0.072
152.45,0.002455,-0.077
152.5,0.0024300000000000003,-0.076
152.55,0.002405,-0.063
152.6,0.0023799999999999997,-0.077
152.65,0.0023650000000000003,-0.084
152.7,0.002335,-0.074
152.75,0.002305,-0.079
152.8,0.00228,-0.074
152.85,0.002255,-0.079
152.9,0.002235,-0.088
152.95,0.002205,-0.074
153.0,0.00218,-0.086
153.05,0.002155,-0.088
153.1,0.00213,-0.08
153.15,0.002105,-0.082
153.2,0.0020800000000000003,-0.092
153.25,0.0020550000000000004,-0.079
153.3,0.0020299999999999997,-0.096
153.35,0.002005,-0.091
153.4,0.00198,-0.088
153.45,0.001955,-0.082
153.5,0.00193,-0.09
153.55,0.00191,-0.081
153.6,0.00188,-0.096
153.65,0.001855,-0.099
153.7,0.00183,-0.09
153.75,0.001805,-0.082
153.8,0.0017800000000000001,-0.091
153.85,0.00176,-0.094
153.9,0.00173,-0.093
153.95,0.0017050000000000001,-0.103
154.0,0.00168,-0.095
154.05,0.001655,-0.082
154.1,0.00163,-0.09
154.15,0.00161,-0.096
154.2,0.00158,-0.097
154.25,0.001555,-0.108
154.3,0.0015300000000000001,-0.101
154.35,0.0015049999999999998,-0.09
154.4,0.00148,-0.097
154.45,0.00146,-0.107
154.5,0.00143,-0.099
154.55,0.001405,-0.11
154.6,0.00138,-0.108
154.65,0.001355,-0.099
154.7,0.00133,-0.099
154.75,0.0013100000000000002,-0.104
154.8,0.00128,-0.104
154.85,0.0012549999999999998,-0.115
154.9,0.00123,-0.108
154.95,0.0012050000000000001,-0.098
155.0,0.00118,-0.104
155.05,0.00116,-0.112
155.1,0.00113,-0.108
155.15,0.001105,-0.12
155.2,0.00108,-0.114
155.25,0.001055,-0.108
155.3,0.00103,-0.105
155.35,0.00101,-0.117
155.4,0.00098,-0.114
155.45,0.000955,-0.122
155.5,0.00093,-0.119
155.55,0.0009050000000000001,-0.11
155.6,0.00088,-0.109
155.65,0.00086,-0.121
155.7,0.00083,-0.112
155.75,0.000805,-0.118
155.8,0.0007800000000000001,-0.116
